,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
787,2021-12-02,126.78,126.684,126.78,126.68,1984,24888292.0,0.08,-0.05,-0.066,1.51
788,2021-12-03,126.684,126.51,126.717,126.509,1130,14162818.0,0.16,-0.14,-0.174,0.86
789,2021-12-06,126.569,126.761,126.825,126.569,3924,49248577.0,0.2,0.2,0.251,2.98
790,2021-12-07,126.766,126.704,126.802,126.704,1855,23280987.0,0.08,-0.04,-0.057,1.41
791,2021-12-08,126.704,126.735,126.753,126.704,596,7477002.0,0.04,0.02,0.031,0.45
792,2021-12-09,126.738,126.69,126.778,126.669,1561,19578653.0,0.09,-0.04,-0.045,1.19
793,2021-12-10,126.695,126.769,126.788,126.69,1132,14203939.0,0.08,0.06,0.079,0.86
794,2021-12-13,126.769,126.765,126.801,126.743,918,11520290.0,0.05,0.0,-0.004,0.7
795,2021-12-14,126.768,126.962,127.157,126.768,6110,76835698.0,0.31,0.16,0.197,4.64
796,2021-12-15,126.963,126.973,127.077,126.919,2090,26266703.0,0.12,0.01,0.011,1.59
797,2021-12-16,127.023,126.934,127.023,126.925,667,8382227.0,0.08,-0.03,-0.039,0.51
798,2021-12-17,126.934,127.11,127.119,126.934,1340,16847021.0,0.15,0.14,0.176,1.02
799,2021-12-20,127.102,127.086,127.179,127.022,820,10317453.0,0.12,-0.02,-0.024,0.62
800,2021-12-21,127.036,127.035,127.054,126.986,596,7494418.0,0.05,-0.04,-0.051,0.45
801,2021-12-22,127.032,127.109,127.138,126.989,1766,22210128.0,0.12,0.06,0.074,1.34
802,2021-12-23,127.116,127.139,127.219,127.06,694,8734789.0,0.13,0.02,0.03,0.53
803,2021-12-24,127.091,127.13,127.293,127.091,1874,23593294.0,0.16,-0.01,-0.009,1.42
804,2021-12-27,127.13,127.241,127.304,127.13,1528,19246403.0,0.14,0.09,0.111,1.16
805,2021-12-28,127.21,127.301,127.319,127.191,359,4522798.0,0.1,0.05,0.06,0.27
806,2021-12-29,127.251,127.332,127.41,127.251,1442,18176904.0,0.12,0.02,0.031,1.1
807,2021-12-30,127.338,127.652,127.679,127.338,4845,61200695.0,0.27,0.25,0.32,3.68
808,2021-12-31,127.65,127.759,127.84,127.642,1400,17707152.0,0.16,0.08,0.107,1.06
809,2022-01-04,127.709,127.698,127.715,127.563,666,8417527.0,0.12,-0.05,-0.061,0.51
810,2022-01-05,127.698,127.563,127.698,127.539,1186,14983403.0,0.12,-0.11,-0.135,0.9
811,2022-01-06,127.563,127.494,127.563,127.443,819,10337522.0,0.09,-0.05,-0.069,0.62
812,2022-01-07,127.494,127.504,127.543,127.486,1149,14504427.0,0.04,0.01,0.01,0.87
813,2022-01-10,127.504,127.648,127.648,127.5,1695,21403006.0,0.12,0.11,0.144,1.29
814,2022-01-11,127.648,127.82,127.897,127.64,1101,13925870.0,0.2,0.13,0.172,0.84
815,2022-01-12,127.835,127.868,127.868,127.746,1044,13208453.0,0.1,0.04,0.048,0.79
816,2022-01-13,127.86,127.853,127.879,127.734,586,7416025.0,0.11,-0.01,-0.015,0.45
817,2022-01-14,127.853,128.149,128.149,127.853,1673,21200441.0,0.23,0.23,0.296,1.27
818,2022-01-17,128.032,128.112,128.294,128.032,2276,28884913.0,0.2,-0.03,-0.037,1.73
819,2022-01-18,128.13,128.478,128.511,128.116,2320,29459727.0,0.31,0.29,0.366,1.76
820,2022-01-19,128.519,128.418,128.652,128.387,2956,37633835.0,0.21,-0.05,-0.06,2.25
821,2022-01-20,128.435,128.396,128.444,128.349,2118,26919787.0,0.07,-0.02,-0.022,1.61
822,2022-01-21,128.398,128.706,128.714,128.398,1980,25210579.0,0.25,0.24,0.31,1.5
823,2022-01-24,128.746,129.155,129.279,128.746,2572,32871876.0,0.41,0.35,0.449,1.95
824,2022-01-25,128.88,129.122,129.278,128.88,1948,24909050.0,0.31,-0.03,-0.033,1.48
825,2022-01-26,129.073,128.539,129.122,128.467,7885,100562375.0,0.51,-0.45,-0.583,5.99
826,2022-01-27,128.549,128.486,128.679,128.46,5093,64798638.0,0.17,-0.04,-0.053,3.87
827,2022-01-28,128.495,128.744,128.749,128.486,6357,80940363.0,0.2,0.2,0.258,4.83
828,2022-02-07,128.75,128.633,128.779,128.565,6386,81315970.0,0.17,-0.09,-0.111,4.85
829,2022-02-08,128.64,128.784,128.834,128.633,5116,65237132.0,0.16,0.12,0.151,3.89
830,2022-02-09,128.79,128.851,129.019,128.741,4104,52382799.0,0.22,0.05,0.067,3.12
831,2022-02-10,128.838,128.967,128.977,128.801,4585,58524845.0,0.14,0.09,0.116,3.48
832,2022-02-11,128.917,128.426,128.917,128.399,5706,72651600.0,0.4,-0.42,-0.541,4.33
833,2022-02-14,128.405,128.315,128.46,128.314,4158,52854589.0,0.11,-0.09,-0.111,3.16
834,2022-02-15,128.303,128.317,128.349,128.204,4269,54212899.0,0.11,0.0,0.002,3.24
835,2022-02-16,128.313,128.414,128.432,128.271,3898,49541137.0,0.13,0.08,0.097,2.96
836,2022-02-17,128.3,128.425,128.518,128.3,4145,52707908.0,0.17,0.01,0.011,3.15
837,2022-02-18,128.37,128.347,128.474,128.305,6181,78556397.0,0.13,-0.06,-0.078,4.69
838,2022-02-21,128.303,128.065,128.303,128.033,4070,51653698.0,0.21,-0.22,-0.282,3.09
839,2022-02-22,128.013,127.996,128.086,127.939,5317,67401535.0,0.11,-0.05,-0.069,4.04
840,2022-02-23,127.996,128.129,128.13,127.986,4491,56938473.0,0.11,0.1,0.133,3.41
841,2022-02-24,128.105,128.173,128.231,128.105,4154,52712379.0,0.1,0.03,0.044,3.16
842,2022-02-25,128.204,128.25,128.269,127.939,3836,48693896.0,0.26,0.06,0.077,2.91
843,2022-02-28,128.25,128.293,128.378,128.201,3691,46876875.0,0.14,0.03,0.043,2.8
844,2022-03-01,128.293,128.074,128.294,128.064,2712,34416968.0,0.18,-0.17,-0.219,2.06
845,2022-03-02,128.077,128.017,128.077,127.972,4013,50854002.0,0.08,-0.04,-0.057,3.05
846,2022-03-03,128.011,128.023,128.21,127.97,4075,51670870.0,0.19,0.0,0.006,3.1
847,2022-03-04,127.975,127.963,128.059,127.912,5456,69129978.0,0.11,-0.05,-0.06,4.14
848,2022-03-07,127.96,128.228,128.368,127.946,5724,72622672.0,0.33,0.21,0.265,4.35
849,2022-03-08,128.23,128.355,128.419,128.226,4860,61756024.0,0.15,0.1,0.127,3.69
850,2022-03-09,128.364,128.08,128.405,127.981,5101,64677958.0,0.33,-0.21,-0.275,3.87
851,2022-03-10,128.035,128.132,128.35,128.035,4326,54892836.0,0.25,0.04,0.052,3.29
852,2022-03-11,128.128,128.359,128.389,128.038,5250,66598792.0,0.27,0.18,0.227,3.99
853,2022-03-14,128.362,128.72,128.73,128.362,7096,90405056.0,0.29,0.28,0.361,5.39
854,2022-03-15,128.72,128.254,128.769,128.222,6132,77966057.0,0.42,-0.36,-0.466,4.66
855,2022-03-16,128.65,128.19,128.65,128.071,5260,66740416.0,0.45,-0.05,-0.064,4.0
856,2022-03-17,128.183,128.214,128.287,128.152,4233,53732186.0,0.11,0.02,0.024,3.22
857,2022-03-18,128.214,128.385,128.44,128.214,5645,71750641.0,0.18,0.13,0.171,4.29
858,2022-03-21,128.385,128.335,128.458,128.259,4131,52491673.0,0.16,-0.04,-0.05,3.14
859,2022-03-22,128.286,128.19,128.286,128.14,4856,61636806.0,0.11,-0.11,-0.145,3.69
860,2022-03-23,128.188,128.231,128.497,128.14,5213,66194962.0,0.28,0.03,0.041,3.96
861,2022-03-24,128.222,128.335,128.45,128.17,4795,60916391.0,0.22,0.08,0.104,3.64
862,2022-03-25,128.374,128.44,128.58,128.336,2856,36334168.0,0.19,0.08,0.105,2.17
863,2022-03-28,128.49,128.445,128.63,128.436,5090,64790784.0,0.15,0.0,0.005,3.87
864,2022-03-29,128.48,128.387,128.67,128.382,4707,59873383.0,0.22,-0.05,-0.058,3.58
865,2022-03-30,128.387,128.357,128.477,128.339,4969,63164573.0,0.11,-0.02,-0.03,3.77
866,2022-03-31,128.344,128.256,128.468,128.238,5483,69676964.0,0.18,-0.08,-0.101,4.16
867,2022-04-01,128.256,128.414,128.446,128.256,3605,45829156.0,0.15,0.12,0.158,2.74
868,2022-04-06,128.449,128.53,128.67,128.449,8062,102610899.0,0.17,0.09,0.116,6.12
869,2022-04-07,128.53,128.675,128.769,128.53,7395,94186293.0,0.19,0.11,0.145,5.62
870,2022-04-08,128.68,128.846,128.939,128.675,5497,70130742.0,0.21,0.13,0.171,4.18
871,2022-04-11,128.846,128.59,128.927,128.568,6419,81823349.0,0.28,-0.2,-0.256,4.88
872,2022-04-12,128.603,128.637,128.835,128.594,5575,71053222.0,0.19,0.04,0.047,4.23
873,2022-04-13,128.637,128.674,128.766,128.542,6448,82155814.0,0.17,0.03,0.037,4.9
874,2022-04-14,128.724,128.875,129.08,128.723,7667,97900502.0,0.28,0.16,0.201,5.82
875,2022-04-15,128.875,128.763,128.948,128.733,3987,50875287.0,0.17,-0.09,-0.112,3.03
876,2022-04-18,128.763,128.615,128.763,128.59,2977,37918580.0,0.13,-0.11,-0.148,2.26
877,2022-04-19,128.63,128.664,128.739,128.616,5353,68188943.0,0.1,0.04,0.049,4.07
878,2022-04-20,128.714,128.7,128.714,128.524,5294,67409206.0,0.15,0.03,0.036,4.02
879,2022-04-21,128.7,128.59,128.729,128.585,6702,85372674.0,0.11,-0.09,-0.11,5.09
880,2022-04-22,128.59,128.558,128.685,128.54,5282,67279300.0,0.11,-0.02,-0.032,4.01
881,2022-04-25,128.558,128.565,128.681,128.543,4872,62053524.0,0.11,0.01,0.007,3.7
882,2022-04-26,128.568,128.637,128.674,128.565,7470,95136917.0,0.08,0.06,0.072,5.67
883,2022-04-27,128.627,128.596,128.683,128.58,8026,102212357.0,0.08,-0.03,-0.041,6.1
884,2022-04-28,128.603,128.528,128.679,128.514,7428,94555826.0,0.13,-0.05,-0.068,5.64
885,2022-04-29,128.528,128.659,128.678,128.508,10277,130860314.0,0.13,0.1,0.131,7.81
886,2022-05-05,128.659,128.66,128.703,128.609,7518,95755914.0,0.07,0.0,0.001,5.71
887,2022-05-06,128.66,128.565,128.859,128.48,9585,122062401.0,0.29,-0.07,-0.095,7.28
888,2022-05-09,128.569,128.647,128.68,128.569,7827,99692229.0,0.09,0.06,0.082,5.94
889,2022-05-10,128.679,128.909,128.929,128.648,7882,100561565.0,0.22,0.2,0.262,5.99
890,2022-05-11,128.959,128.812,128.959,128.781,10141,129375993.0,0.14,-0.08,-0.097,7.7
891,2022-05-12,128.781,128.88,129.031,128.766,9786,124933745.0,0.21,0.05,0.068,7.43
892,2022-05-13,128.9,128.988,129.115,128.893,8846,112964752.0,0.17,0.08,0.108,6.72
893,2022-05-16,128.938,128.973,129.036,128.931,9331,119143841.0,0.08,-0.01,-0.015,7.09
894,2022-05-17,128.956,129.122,129.19,128.956,10403,132971772.0,0.18,0.12,0.149,7.9
895,2022-05-18,129.15,129.32,129.425,129.078,10570,135278803.0,0.27,0.15,0.198,8.03
896,2022-05-19,129.369,129.216,129.473,129.06,10157,129952882.0,0.32,-0.08,-0.104,7.71
897,2022-05-20,129.18,129.147,129.34,129.054,9312,119067277.0,0.22,-0.05,-0.069,7.07
898,2022-05-23,129.1,129.202,129.3,129.1,8506,108817769.0,0.15,0.04,0.055,6.46
899,2022-05-24,129.201,129.264,129.55,129.161,10354,132561823.0,0.3,0.05,0.062,7.86
900,2022-05-25,129.314,129.364,129.51,129.255,8826,113085543.0,0.2,0.08,0.1,6.7
901,2022-05-26,129.414,129.596,129.624,129.408,9971,127935143.0,0.17,0.18,0.232,7.57
902,2022-05-27,129.596,129.38,129.644,129.318,6802,87199020.0,0.25,-0.17,-0.216,5.17
903,2022-05-30,129.331,129.23,129.429,129.206,10068,128883670.0,0.17,-0.12,-0.15,7.65
904,2022-05-31,129.23,129.111,129.279,129.046,8451,108028623.0,0.18,-0.09,-0.119,6.42
905,2022-06-01,129.085,129.075,129.219,128.996,12282,156941531.0,0.17,-0.03,-0.036,9.33
906,2022-06-02,129.12,129.054,129.12,129.004,11282,144180780.0,0.09,-0.02,-0.021,8.57
907,2022-06-06,129.054,129.095,129.11,129.024,10435,133351099.0,0.07,0.03,0.041,7.93
908,2022-06-07,129.13,129.089,129.13,129.066,9755,124680427.0,0.05,0.0,-0.006,7.41
909,2022-06-08,129.08,129.059,129.119,129.039,9477,121102489.0,0.06,-0.02,-0.03,7.2
910,2022-06-09,129.044,129.08,129.08,129.044,15360,196295088.0,0.03,0.02,0.021,11.67
911,2022-06-10,129.084,129.034,129.159,128.99,9794,125141934.0,0.13,-0.04,-0.046,7.44
912,2022-06-13,128.994,129.028,129.029,128.984,18676,238572171.0,0.03,0.0,-0.006,14.18
913,2022-06-14,129.022,128.967,129.022,128.9,14226,181604993.0,0.09,-0.05,-0.061,10.8
914,2022-06-15,128.97,128.91,129.051,128.841,18154,231800903.0,0.16,-0.04,-0.057,13.79
915,2022-06-16,128.951,128.905,129.022,128.86,14469,184770287.0,0.13,0.0,-0.005,10.99
916,2022-06-17,128.915,129.01,129.05,128.912,10360,132335944.0,0.11,0.08,0.105,7.87
917,2022-06-20,129.01,128.994,129.013,128.917,18861,240851807.0,0.07,-0.01,-0.016,14.33
918,2022-06-21,128.988,128.977,129.05,128.954,19802,252911439.0,0.07,-0.01,-0.017,15.04
919,2022-06-22,129.01,129.072,129.109,129.004,20473,261598921.0,0.08,0.07,0.095,15.55
920,2022-06-23,129.074,129.072,129.098,129.025,17851,228120598.0,0.06,0.0,0.0,13.56
921,2022-06-24,129.076,129.079,129.154,129.005,18781,240011603.0,0.12,0.01,0.007,14.26
922,2022-06-27,129.059,128.887,129.059,128.861,15933,203386671.0,0.15,-0.15,-0.192,12.1
923,2022-06-28,128.87,128.902,129.079,128.87,18696,238803766.0,0.16,0.01,0.015,14.2
924,2022-06-29,128.949,129.001,129.076,128.9,18280,233560820.0,0.14,0.08,0.099,13.88
925,2022-06-30,128.956,129.005,129.11,128.915,18878,241202296.0,0.15,0.0,0.004,14.34
926,2022-07-01,129.005,129.187,129.25,128.984,19107,244210170.0,0.21,0.14,0.182,14.51
927,2022-07-04,129.187,128.966,129.22,128.912,18134,231731995.0,0.24,-0.17,-0.221,13.77
928,2022-07-05,128.966,128.848,129.06,128.826,20128,257083337.0,0.18,-0.09,-0.118,15.29
929,2022-07-06,128.845,128.885,128.945,128.845,18150,231622532.0,0.08,0.03,0.037,13.79
930,2022-07-07,128.886,128.893,128.929,128.883,16991,216845484.0,0.04,0.01,0.008,12.9
931,2022-07-08,128.927,128.836,128.927,128.824,15768,201166294.0,0.08,-0.04,-0.057,11.98
932,2022-07-11,128.87,128.881,128.94,128.798,21185,270284134.0,0.11,0.03,0.045,16.09
933,2022-07-12,128.932,128.957,128.98,128.9,18004,229815325.0,0.06,0.06,0.076,13.67
934,2022-07-13,129.005,129.033,129.136,128.95,14529,185634178.0,0.14,0.06,0.076,11.03
935,2022-07-14,129.083,129.132,129.138,129.033,17042,217789366.0,0.08,0.08,0.099,12.94
936,2022-07-15,129.141,129.308,129.335,129.141,25101,321133971.0,0.15,0.14,0.176,19.06
937,2022-07-18,129.297,129.219,129.32,129.1,24288,310824229.0,0.17,-0.07,-0.089,18.45
938,2022-07-19,129.185,129.171,129.25,129.094,22267,284749775.0,0.12,-0.04,-0.048,16.91
939,2022-07-20,129.125,129.222,129.23,129.121,25316,323792539.0,0.08,0.04,0.051,19.23
940,2022-07-21,129.221,129.295,129.36,129.221,23721,303680471.0,0.11,0.06,0.073,18.02
941,2022-07-22,129.295,129.388,129.416,129.252,20490,262342348.0,0.13,0.07,0.093,15.56
942,2022-07-25,129.297,129.409,129.422,129.281,24852,318322010.0,0.11,0.02,0.021,18.88
943,2022-07-26,129.456,129.537,129.64,129.385,24250,311096121.0,0.2,0.1,0.128,18.42
944,2022-07-27,129.537,129.546,129.679,129.519,22543,289231234.0,0.12,0.01,0.009,17.12
945,2022-07-28,129.551,129.52,129.655,129.497,23495,301454805.0,0.12,-0.02,-0.026,17.84
946,2022-07-29,129.508,129.779,130.09,129.508,26313,338127151.0,0.45,0.2,0.259,19.99
947,2022-08-01,129.779,129.974,129.978,129.751,19065,245338058.0,0.17,0.15,0.195,14.48
948,2022-08-02,129.974,130.157,130.169,129.93,27242,350940338.0,0.18,0.14,0.183,20.69
949,2022-08-03,130.148,130.113,130.172,130.006,28683,369551151.0,0.13,-0.03,-0.044,21.79
950,2022-08-04,130.113,130.265,130.395,130.113,28363,365881447.0,0.22,0.12,0.152,21.54
951,2022-08-05,130.265,130.075,130.265,130.07,25034,322667817.0,0.15,-0.15,-0.19,19.01
952,2022-08-08,130.09,130.1,130.148,130.05,15164,195352977.0,0.08,0.02,0.025,11.52
953,2022-08-09,130.1,130.014,130.178,129.989,22511,289938507.0,0.15,-0.07,-0.086,17.1
954,2022-08-10,130.024,130.067,130.218,130.014,35008,451131785.0,0.16,0.04,0.053,26.59
955,2022-08-11,130.074,130.032,130.13,129.997,20068,258461990.0,0.1,-0.03,-0.035,15.24
956,2022-08-12,130.024,130.035,130.122,130.013,21984,283092397.0,0.08,0.0,0.003,16.7
957,2022-08-15,130.085,130.485,133.28,130.085,26739,345130789.0,2.46,0.35,0.45,20.31
958,2022-08-16,130.529,130.664,130.757,130.529,19516,252477716.0,0.17,0.14,0.179,14.82
959,2022-08-17,130.663,130.694,130.713,130.614,30688,397094081.0,0.08,0.02,0.03,23.31
960,2022-08-18,130.69,130.78,130.86,130.652,21631,280134507.0,0.16,0.07,0.086,16.43
961,2022-08-19,130.78,130.869,130.901,130.741,28603,370575260.0,0.12,0.07,0.089,21.72
962,2022-08-22,130.851,130.875,131.045,130.749,20172,261430027.0,0.23,0.0,0.006,15.32
963,2022-08-23,130.853,130.785,130.964,130.785,18695,242251758.0,0.14,-0.07,-0.09,14.2
964,2022-08-24,130.786,130.755,130.857,130.747,19789,256321957.0,0.08,-0.02,-0.03,15.03
965,2022-08-25,130.802,130.671,130.819,130.67,26560,343823453.0,0.11,-0.06,-0.084,20.17
966,2022-08-26,130.671,130.612,130.671,130.58,25405,328591304.0,0.07,-0.05,-0.059,19.3
967,2022-08-29,130.615,130.62,130.737,130.51,17613,227819089.0,0.17,0.01,0.008,13.38
968,2022-08-30,130.628,130.736,130.82,130.622,20117,260431144.0,0.15,0.09,0.116,15.28
969,2022-08-31,130.744,130.788,130.805,130.702,30075,389400205.0,0.08,0.04,0.052,22.84
970,2022-09-01,130.779,130.801,130.825,130.738,32015,414621440.0,0.07,0.01,0.013,24.32
971,2022-09-02,130.81,130.955,131.047,130.792,31422,407347513.0,0.19,0.12,0.154,23.87
972,2022-09-05,130.851,131.009,131.16,130.851,31597,409932280.0,0.24,0.04,0.054,24.0
973,2022-09-06,131.029,130.965,131.145,130.937,27940,362441164.0,0.16,-0.03,-0.044,21.22
974,2022-09-07,130.965,130.971,131.091,130.794,32553,422095671.0,0.23,0.0,0.006,24.72
975,2022-09-08,130.959,130.923,130.985,130.841,31109,403367671.0,0.11,-0.04,-0.048,23.63
976,2022-09-09,130.902,130.812,131.015,130.791,23555,305402882.0,0.17,-0.08,-0.111,17.89
977,2022-09-13,130.775,130.706,130.81,130.681,12440,161017030.0,0.1,-0.08,-0.106,9.45
978,2022-09-14,130.71,130.593,130.755,130.579,33422,432306776.0,0.13,-0.09,-0.113,25.38
979,2022-09-15,130.594,130.588,130.68,130.546,31893,412519653.0,0.1,0.0,-0.005,24.22
980,2022-09-16,130.568,130.473,130.587,130.38,24105,311472907.0,0.16,-0.09,-0.115,18.31
981,2022-09-19,130.431,130.488,130.58,130.426,13947,180234189.0,0.12,0.01,0.015,10.59
982,2022-09-20,130.488,130.632,130.667,130.479,30717,397237881.0,0.14,0.11,0.144,23.33
983,2022-09-21,130.651,130.658,130.738,130.604,27407,354567271.0,0.1,0.02,0.026,20.82
984,2022-09-22,130.697,130.655,130.708,130.639,30746,397833800.0,0.05,0.0,-0.003,23.35
985,2022-09-23,130.61,130.528,130.651,130.5,31788,410970064.0,0.12,-0.1,-0.127,24.14
986,2022-09-26,130.604,130.226,130.604,130.18,31614,408109313.0,0.32,-0.23,-0.302,24.01
987,2022-09-27,130.178,130.228,130.28,129.993,23055,297281391.0,0.22,0.0,0.002,17.51
988,2022-09-28,130.228,130.185,130.269,130.181,30719,396095392.0,0.07,-0.03,-0.043,23.33
989,2022-09-29,130.136,129.964,130.221,129.933,31354,403952804.0,0.22,-0.17,-0.221,23.81
990,2022-09-30,129.965,130.06,130.06,129.914,31806,409421344.0,0.11,0.07,0.096,24.16
